"ID","name","Binom_Genome_Fraction","Binom_Expected","Binom_Observed_Region_Hits","Binom_Fold_Enrichment","Binom_Region_Set_Coverage","Binom_Raw_PValue","Binom_Adjp_BH","Hyper_Total_Genes","Hyper_Expected","Hyper_Observed_Gene_Hits","Hyper_Fold_Enrichment","Hyper_Gene_Set_Coverage","Hyper_Term_Gene_Coverage","Hyper_Raw_PValue","Hyper_Adjp_BH"
"GO:0071944","cell periphery",0.466019,15.84465,14,0.8835791,0.4117647,0.7892695,1,5193,15.95779,14,0.8773146,0.245614,0.002695937,0.7628024,1
"GO:0044433","cytoplasmic vesicle part",0.1203872,4.093166,3,0.7329289,0.08823529,0.7937455,1,1426,4.382015,3,0.6846165,0.05263158,0.002103787,0.8244316,1
"GO:0031966","mitochondrial membrane",0.04611787,1.568008,1,0.637752,0.02941176,0.7991739,1,701,2.154132,1,0.464224,0.01754386,0.001426534,0.8891169,1
"GO:0005578","proteinaceous extracellular matrix",0.04747633,1.614195,1,0.6195037,0.02941176,0.808673,1,360,1.106259,1,0.9039474,0.01754386,0.002777778,0.6733421,1
"GO:0044431","Golgi apparatus part",0.08839636,3.005476,2,0.6654519,0.05882353,0.8152595,1,912,2.802523,2,0.7136427,0.03508772,0.002192982,0.7774892,1
"GO:0005740","mitochondrial envelope",0.04846563,1.647831,1,0.6068582,0.02941176,0.8153147,1,744,2.286269,1,0.4373939,0.01754386,0.001344086,0.9033817,1
"GO:0044430","cytoskeletal part",0.1282484,4.360446,3,0.688003,0.08823529,0.8293607,1,1559,4.790716,3,0.6262111,0.05263158,0.00192431,0.8684107,1
"GO:0030529","intracellular ribonucleoprotein complex",0.05103027,1.735029,1,0.5763592,0.02941176,0.8315076,1,808,2.482937,1,0.4027488,0.01754386,0.001237624,0.9213357,1
"GO:1990904","ribonucleoprotein complex",0.05109557,1.737249,1,0.5756226,0.02941176,0.8319014,1,811,2.492156,1,0.401259,0.01754386,0.001233046,0.9220916,1
"GO:0097458","neuron part",0.1684535,5.727417,4,0.6983951,0.1176471,0.847669,1,1354,4.160763,4,0.961362,0.07017544,0.00295421,0.605879,1
"GO:0097060","synaptic membrane",0.05491719,1.867184,1,0.5355657,0.02941176,0.8534535,1,294,0.9034449,1,1.106874,0.01754386,0.003401361,0.5983081,1
"GO:0005912","adherens junction",0.05549754,1.886916,1,0.5299652,0.02941176,0.8564824,1,505,1.551836,1,0.6443981,0.01754386,0.001980198,0.7931507,1
"GO:0070161","anchoring junction",0.05702383,1.93881,1,0.5157802,0.02941176,0.864161,1,522,1.604076,1,0.623412,0.01754386,0.001915709,0.8039873,1
"GO:0042995","cell projection",0.2085944,7.092208,5,0.704999,0.1470588,0.86572,1,1912,5.875465,5,0.8509965,0.0877193,0.002615063,0.712561,1
"GO:0031012","extracellular matrix",0.0607931,2.066965,1,0.4838011,0.02941176,0.881455,1,553,1.699337,1,0.5884648,0.01754386,0.001808318,0.8223309,1
"GO:0005856","cytoskeleton",0.1791573,6.091347,4,0.6566692,0.1176471,0.8816321,1,2058,6.324115,4,0.6324996,0.07017544,0.001943635,0.8901456,1
"GO:0048471","perinuclear region of cytoplasm",0.0630567,2.143928,1,0.4664336,0.02941176,0.8907925,1,658,2.021996,1,0.4945609,0.01754386,0.001519757,0.8727882,1
"GO:0030054","cell junction",0.1461607,4.969464,3,0.6036868,0.08823529,0.8920109,1,1213,3.727479,3,0.8048336,0.05263158,0.002473207,0.7293577,1
"GO:0031226","intrinsic component of plasma membrane",0.1832243,6.229627,4,0.642093,0.1176471,0.8927905,1,1656,5.088792,4,0.7860412,0.07017544,0.002415459,0.7608092,1
"GO:0030425","dendrite",0.06723569,2.286014,1,0.4374427,0.02941176,0.9061908,1,482,1.481158,1,0.6751474,0.01754386,0.002074689,0.7775476,1
"GO:0030659","cytoplasmic vesicle membrane",0.06767501,2.30095,1,0.4346031,0.02941176,0.9076814,1,725,2.227883,1,0.4488566,0.01754386,0.00137931,0.8973159,1
"GO:0000139","Golgi membrane",0.06795583,2.310498,1,0.4328071,0.02941176,0.9086222,1,698,2.144913,1,0.4662193,0.01754386,0.001432665,0.8880478,1
"GO:0012506","vesicle membrane",0.06883214,2.340293,1,0.427297,0.02941176,0.9114984,1,743,2.283196,1,0.4379826,0.01754386,0.001345895,0.9030714,1
"GO:0044463","cell projection part",0.1152488,3.91846,2,0.5104046,0.05882353,0.9155442,1,1048,3.220443,2,0.6210325,0.03508772,0.001908397,0.8400767,1
"GO:0031090","organelle membrane",0.2286896,7.775447,5,0.6430499,0.1470588,0.9158059,1,2872,8.825489,5,0.5665408,0.0877193,0.001740947,0.9529832,1
"GO:0098794","postsynapse",0.07103883,2.41532,1,0.4140238,0.02941176,0.9183574,1,422,1.296781,1,0.7711399,0.01754386,0.002369668,0.7311946,1
"GO:0098590","plasma membrane region",0.1201504,4.085113,2,0.4895825,0.05882353,0.9273234,1,984,3.023775,2,0.6614249,0.03508772,0.00203252,0.8128554,1
"GO:0098588","bounding membrane of organelle",0.1689172,5.743184,3,0.5223583,0.08823529,0.9423943,1,1974,6.065987,3,0.4945609,0.05263158,0.001519757,0.9503759,1
"GO:0031967","organelle envelope",0.08523219,2.897894,1,0.3450781,0.02941176,0.9516307,1,1159,3.56154,1,0.2807774,0.01754386,0.0008628128,0.9748631,1
"GO:0005887","integral component of plasma membrane",0.1780652,6.054216,3,0.4955225,0.08823529,0.9558689,1,1597,4.907488,3,0.6113107,0.05263158,0.001878522,0.8790988,1
"GO:0016020","membrane",0.6626527,22.53019,18,0.798928,0.5294118,0.9634213,1,8976,27.58273,22,0.7976006,0.3859649,0.00245098,0.9474708,1
"GO:0044456","synapse part",0.09900339,3.366115,1,0.2970783,0.02941176,0.9711207,1,698,2.144913,1,0.4662193,0.01754386,0.001432665,0.8880478,1
"GO:0045202","synapse",0.1215225,4.131763,1,0.2420274,0.02941176,0.9877864,1,837,2.572052,1,0.3887946,0.01754386,0.001194743,0.9283501,1
"GO:0098805","whole membrane",0.1415178,4.811606,1,0.2078308,0.02941176,0.994417,1,1606,4.935145,1,0.2026283,0.01754386,0.000622665,0.9943163,1
"GO:0000015","phosphopyruvate hydratase complex",0.0001432649,0.004871008,0,0,0,1,1,4,0.01229177,0,0,0,0,1,1
"GO:0000109","nucleotide-excision repair complex",0.00116012,0.03944408,0,0,0,1,1,15,0.04609413,0,0,0,0,1,1
"GO:0000110","nucleotide-excision repair factor 1 complex",0.0004946806,0.01681914,0,0,0,1,1,3,0.009218826,0,0,0,0,1,1
"GO:0000111","nucleotide-excision repair factor 2 complex",7.681411e-05,0.00261168,0,0,0,1,1,1,0.003072942,0,0,0,0,1,1
"GO:0000118","histone deacetylase complex",0.008520928,0.2897115,0,0,0,1,1,60,0.1843765,0,0,0,0,1,1
"GO:0000120","RNA polymerase I transcription factor complex",0.0001687169,0.005736375,0,0,0,1,1,5,0.01536471,0,0,0,0,1,1
"GO:0000123","histone acetyltransferase complex",0.006395734,0.2174549,0,0,0,1,1,80,0.2458354,0,0,0,0,1,1
"GO:0000124","SAGA complex",0.0007550735,0.0256725,0,0,0,1,1,10,0.03072942,0,0,0,0,1,1
"GO:0000125","PCAF complex",0.0002066955,0.007027647,0,0,0,1,1,5,0.01536471,0,0,0,0,1,1
"GO:0000126","transcription factor TFIIIB complex",0.0002057208,0.006994507,0,0,0,1,1,2,0.006145884,0,0,0,0,1,1
"GO:0000127","transcription factor TFIIIC complex",0.0002286544,0.007774249,0,0,0,1,1,6,0.01843765,0,0,0,0,1,1
"GO:0000137","Golgi cis cisterna",0.0002995506,0.01018472,0,0,0,1,1,7,0.02151059,0,0,0,0,1,1
"GO:0000138","Golgi trans cisterna",0.0004129975,0.01404191,0,0,0,1,1,7,0.02151059,0,0,0,0,1,1
"GO:0000145","exocyst",0.00225324,0.07661016,0,0,0,1,1,19,0.0583859,0,0,0,0,1,1
"GO:0000152","nuclear ubiquitin ligase complex",0.001928397,0.0655655,0,0,0,1,1,40,0.1229177,0,0,0,0,1,1
"GO:0000153","cytoplasmic ubiquitin ligase complex",0.0008156519,0.02773217,0,0,0,1,1,13,0.03994825,0,0,0,0,1,1
"GO:0000159","protein phosphatase type 2A complex",0.002634314,0.08956667,0,0,0,1,1,21,0.06453178,0,0,0,0,1,1
"GO:0000164","protein phosphatase type 1 complex",0.0005814261,0.01976849,0,0,0,1,1,9,0.02765648,0,0,0,0,1,1
"GO:0000172","ribonuclease MRP complex",0.0001887914,0.006418906,0,0,0,1,1,6,0.01843765,0,0,0,0,1,1
"GO:0000176","nuclear exosome (RNase complex)",0.0006801949,0.02312663,0,0,0,1,1,13,0.03994825,0,0,0,0,1,1
"GO:0000177","cytoplasmic exosome (RNase complex)",0.0003882857,0.01320171,0,0,0,1,1,13,0.03994825,0,0,0,0,1,1
"GO:0000178","exosome (RNase complex)",0.001215659,0.0413324,0,0,0,1,1,23,0.07067766,0,0,0,0,1,1
"GO:0000214","tRNA-intron endonuclease complex",8.021461e-05,0.002727297,0,0,0,1,1,4,0.01229177,0,0,0,0,1,1
"GO:0000220","vacuolar proton-transporting V-type ATPase, V0 domain",0.0001690024,0.005746083,0,0,0,1,1,6,0.01843765,0,0,0,0,1,1
"GO:0000221","vacuolar proton-transporting V-type ATPase, V1 domain",0.0003405435,0.01157848,0,0,0,1,1,3,0.009218826,0,0,0,0,1,1
"GO:0000229","cytoplasmic chromosome",7.664986e-05,0.002606095,0,0,0,1,1,2,0.006145884,0,0,0,0,1,1
"GO:0000235","astral microtubule",0.0003664352,0.0124588,0,0,0,1,1,6,0.01843765,0,0,0,0,1,1
"GO:0000242","pericentriolar material",0.002367097,0.08048129,0,0,0,1,1,20,0.06145884,0,0,0,0,1,1
"GO:0000243","commitment complex",0.0002374009,0.008071632,0,0,0,1,1,8,0.02458354,0,0,0,0,1,1
"GO:0000262","mitochondrial chromosome",3.584568e-05,0.001218753,0,0,0,1,1,1,0.003072942,0,0,0,0,1,1
"GO:0000274","mitochondrial proton-transporting ATP synthase, stator stalk",1.33818e-05,0.0004549812,0,0,0,1,1,1,0.003072942,0,0,0,0,1,1
"GO:0000275","mitochondrial proton-transporting ATP synthase complex, catalytic core F(1)",5.377708e-05,0.001828421,0,0,0,1,1,5,0.01536471,0,0,0,0,1,1
"GO:0000276","mitochondrial proton-transporting ATP synthase complex, coupling factor F(o)",0.000575533,0.01956812,0,0,0,1,1,11,0.03380236,0,0,0,0,1,1
"GO:0000306","extrinsic component of vacuolar membrane",0.0004192868,0.01425575,0,0,0,1,1,3,0.009218826,0,0,0,0,1,1
"GO:0000307","cyclin-dependent protein kinase holoenzyme complex",0.002930221,0.09962752,0,0,0,1,1,39,0.1198447,0,0,0,0,1,1
"GO:0000308","cytoplasmic cyclin-dependent protein kinase holoenzyme complex",0.0004637746,0.01576834,0,0,0,1,1,2,0.006145884,0,0,0,0,1,1
"GO:0000322","storage vacuole",0.0002038675,0.006931494,0,0,0,1,1,3,0.009218826,0,0,0,0,1,1
"GO:0000333","telomerase catalytic core complex",5.154387e-05,0.001752491,0,0,0,1,1,2,0.006145884,0,0,0,0,1,1
"GO:0000346","transcription export complex",0.0007192338,0.02445395,0,0,0,1,1,13,0.03994825,0,0,0,0,1,1
"GO:0000407","pre-autophagosomal structure",0.002268681,0.07713516,0,0,0,1,1,31,0.0952612,0,0,0,0,1,1
"GO:0000408","EKC/KEOPS complex",0.0001573324,0.005349302,0,0,0,1,1,6,0.01843765,0,0,0,0,1,1
"GO:0000421","autophagosome membrane",0.002733213,0.09292923,0,0,0,1,1,31,0.0952612,0,0,0,0,1,1
"GO:0000438","core TFIIH complex portion of holo TFIIH complex",0.0001686121,0.00573281,0,0,0,1,1,3,0.009218826,0,0,0,0,1,1
"GO:0000439","core TFIIH complex",0.0005114954,0.01739084,0,0,0,1,1,8,0.02458354,0,0,0,0,1,1
"GO:0000444","MIS12/MIND type complex",0.0001130075,0.003842256,0,0,0,1,1,4,0.01229177,0,0,0,0,1,1
"GO:0000445","THO complex part of transcription export complex",0.0006172934,0.02098798,0,0,0,1,1,6,0.01843765,0,0,0,0,1,1
"GO:0000502","proteasome complex",0.003712296,0.1262181,0,0,0,1,1,67,0.2058871,0,0,0,0,1,1
"GO:0000506","glycosylphosphatidylinositol-N-acetylglucosaminyltransferase (GPI-GnT) complex",0.0001916991,0.006517769,0,0,0,1,1,8,0.02458354,0,0,0,0,1,1
"GO:0000775","chromosome, centromeric region",0.01689441,0.5744098,0,0,0,1,1,191,0.5869319,0,0,0,0,1,1
"GO:0000776","kinetochore",0.01140257,0.3876873,0,0,0,1,1,133,0.4087013,0,0,0,0,1,1
"GO:0000777","condensed chromosome kinetochore",0.009313951,0.3166743,0,0,0,1,1,102,0.3134401,0,0,0,0,1,1
"GO:0000778","condensed nuclear chromosome kinetochore",0.00102885,0.03498091,0,0,0,1,1,11,0.03380236,0,0,0,0,1,1
"GO:0000779","condensed chromosome, centromeric region",0.009920236,0.337288,0,0,0,1,1,115,0.3533883,0,0,0,0,1,1
"GO:0000780","condensed nuclear chromosome, centromeric region",0.001758985,0.0598055,0,0,0,1,1,21,0.06453178,0,0,0,0,1,1
"GO:0000783","nuclear telomere cap complex",0.00111695,0.0379763,0,0,0,1,1,13,0.03994825,0,0,0,0,1,1
"GO:0000786","nucleosome",0.003475076,0.1181526,0,0,0,1,1,104,0.319586,0,0,0,0,1,1
"GO:0000788","nuclear nucleosome",0.0009938095,0.03378952,0,0,0,1,1,40,0.1229177,0,0,0,0,1,1
"GO:0000789","cytoplasmic chromatin",4.080418e-05,0.001387342,0,0,0,1,1,1,0.003072942,0,0,0,0,1,1
"GO:0000791","euchromatin",0.003250918,0.1105312,0,0,0,1,1,32,0.09833414,0,0,0,0,1,1
"GO:0000792","heterochromatin",0.006205275,0.2109794,0,0,0,1,1,72,0.2212518,0,0,0,0,1,1
"GO:0000793","condensed chromosome",0.01793496,0.6097885,0,0,0,1,1,216,0.6637555,0,0,0,0,1,1
"GO:0000794","condensed nuclear chromosome",0.006497606,0.2209186,0,0,0,1,1,95,0.2919295,0,0,0,0,1,1
"GO:0000795","synaptonemal complex",0.002640051,0.08976173,0,0,0,1,1,42,0.1290636,0,0,0,0,1,1
"GO:0000796","condensin complex",0.0008428919,0.02865832,0,0,0,1,1,7,0.02151059,0,0,0,0,1,1
"GO:0000797","condensin core heterodimer",6.535728e-06,0.0002222148,0,0,0,1,1,1,0.003072942,0,0,0,0,1,1
"GO:0000798","nuclear cohesin complex",0.0001791435,0.006090878,0,0,0,1,1,5,0.01536471,0,0,0,0,1,1
"GO:0000799","nuclear condensin complex",0.0001336146,0.004542896,0,0,0,1,1,3,0.009218826,0,0,0,0,1,1
"GO:0000800","lateral element",0.001531918,0.0520852,0,0,0,1,1,17,0.05224001,0,0,0,0,1,1
"GO:0000801","central element",0.0004611402,0.01567877,0,0,0,1,1,8,0.02458354,0,0,0,0,1,1
"GO:0000802","transverse filament",8.356477e-05,0.002841202,0,0,0,1,1,1,0.003072942,0,0,0,0,1,1
"GO:0000803","sex chromosome",0.00169156,0.05751305,0,0,0,1,1,26,0.07989649,0,0,0,0,1,1
"GO:0000805","X chromosome",0.0006909356,0.02349181,0,0,0,1,1,9,0.02765648,0,0,0,0,1,1
"GO:0000806","Y chromosome",5.945517e-05,0.002021476,0,0,0,1,1,2,0.006145884,0,0,0,0,1,1
"GO:0000811","GINS complex",0.0001574631,0.005353746,0,0,0,1,1,3,0.009218826,0,0,0,0,1,1
"GO:0000812","Swr1 complex",0.0003240877,0.01101898,0,0,0,1,1,9,0.02765648,0,0,0,0,1,1
"GO:0000813","ESCRT I complex",0.0005821698,0.01979377,0,0,0,1,1,10,0.03072942,0,0,0,0,1,1
"GO:0000814","ESCRT II complex",4.061231e-05,0.001380819,0,0,0,1,1,3,0.009218826,0,0,0,0,1,1
"GO:0000815","ESCRT III complex",0.000588052,0.01999377,0,0,0,1,1,12,0.0368753,0,0,0,0,1,1
"GO:0000818","nuclear MIS12/MIND complex",7.431424e-05,0.002526684,0,0,0,1,1,2,0.006145884,0,0,0,0,1,1
"GO:0000835","ER ubiquitin ligase complex",0.0005428813,0.01845796,0,0,0,1,1,6,0.01843765,0,0,0,0,1,1
"GO:0000836","Hrd1p ubiquitin ligase complex",0.0004997209,0.01699051,0,0,0,1,1,5,0.01536471,0,0,0,0,1,1
"GO:0000839","Hrd1p ubiquitin ligase ERAD-L complex",0.0004051522,0.01377518,0,0,0,1,1,3,0.009218826,0,0,0,0,1,1
"GO:0000922","spindle pole",0.01214803,0.4130329,0,0,0,1,1,150,0.4609413,0,0,0,0,1,1
"GO:0000923","equatorial microtubule organizing center",0.0006372389,0.02166612,0,0,0,1,1,6,0.01843765,0,0,0,0,1,1
"GO:0000930","gamma-tubulin complex",0.00180149,0.06125065,0,0,0,1,1,19,0.0583859,0,0,0,0,1,1
"GO:0000932","P-body",0.006342904,0.2156587,0,0,0,1,1,82,0.2519812,0,0,0,0,1,1
"GO:0000938","GARP complex",0.0002159348,0.007341785,0,0,0,1,1,4,0.01229177,0,0,0,0,1,1
"GO:0000939","condensed chromosome inner kinetochore",0.0001264753,0.00430016,0,0,0,1,1,3,0.009218826,0,0,0,0,1,1
"GO:0000940","condensed chromosome outer kinetochore",0.0008520722,0.02897045,0,0,0,1,1,12,0.0368753,0,0,0,0,1,1
"GO:0000941","condensed nuclear chromosome inner kinetochore",3.900538e-05,0.001326183,0,0,0,1,1,1,0.003072942,0,0,0,0,1,1
"GO:0000942","condensed nuclear chromosome outer kinetochore",0.000134828,0.004584152,0,0,0,1,1,4,0.01229177,0,0,0,0,1,1
"GO:0000974","Prp19 complex",0.0009780571,0.03325394,0,0,0,1,1,13,0.03994825,0,0,0,0,1,1
"GO:0001401","mitochondrial sorting and assembly machinery complex",7.826028e-05,0.00266085,0,0,0,1,1,2,0.006145884,0,0,0,0,1,1
"GO:0001405","presequence translocase-associated import motor",9.462634e-05,0.003217296,0,0,0,1,1,3,0.009218826,0,0,0,0,1,1
"GO:0001518","voltage-gated sodium channel complex",0.001017733,0.03460293,0,0,0,1,1,14,0.04302119,0,0,0,0,1,1
"GO:0001520","outer dense fiber",0.0002391963,0.008132673,0,0,0,1,1,6,0.01843765,0,0,0,0,1,1
"GO:0001527","microfibril",0.001308684,0.04449526,0,0,0,1,1,10,0.03072942,0,0,0,0,1,1
"GO:0001533","cornified envelope",0.00278133,0.09456522,0,0,0,1,1,63,0.1935953,0,0,0,0,1,1
"GO:0001534","radial spoke",0.0001658253,0.005638059,0,0,0,1,1,5,0.01536471,0,0,0,0,1,1
"GO:0001536","radial spoke stalk",8.979261e-05,0.003052949,0,0,0,1,1,3,0.009218826,0,0,0,0,1,1
"GO:0001650","fibrillar center",0.01078928,0.3668356,0,0,0,1,1,127,0.3902636,0,0,0,0,1,1
"GO:0001651","dense fibrillar component",6.222379e-05,0.002115609,0,0,0,1,1,2,0.006145884,0,0,0,0,1,1
"GO:0001652","granular component",0.0002556284,0.008691364,0,0,0,1,1,6,0.01843765,0,0,0,0,1,1
"GO:0001673","male germ cell nucleus",0.001116535,0.0379622,0,0,0,1,1,13,0.03994825,0,0,0,0,1,1
"GO:0001674","female germ cell nucleus",0.0008148513,0.02770494,0,0,0,1,1,5,0.01536471,0,0,0,0,1,1
"GO:0001725","stress fiber",0.00563386,0.1915512,0,0,0,1,1,52,0.159793,0,0,0,0,1,1
"GO:0001726","ruffle",0.01620019,0.5508064,0,0,0,1,1,163,0.5008895,0,0,0,0,1,1
"GO:0001739","sex chromatin",0.0003492845,0.01187567,0,0,0,1,1,6,0.01843765,0,0,0,0,1,1
"GO:0001740","Barr body",0.0004183558,0.0142241,0,0,0,1,1,5,0.01536471,0,0,0,0,1,1
"GO:0001741","XY body",0.0006009078,0.02043086,0,0,0,1,1,10,0.03072942,0,0,0,0,1,1
"GO:0001772","immunological synapse",0.003501896,0.1190645,0,0,0,1,1,33,0.1014071,0,0,0,0,1,1
"GO:0001891","phagocytic cup",0.001684017,0.05725659,0,0,0,1,1,23,0.07067766,0,0,0,0,1,1
"GO:0001917","photoreceptor inner segment",0.00317901,0.1080863,0,0,0,1,1,39,0.1198447,0,0,0,0,1,1
"GO:0001931","uropod",0.0007889638,0.02682477,0,0,0,1,1,13,0.03994825,0,0,0,0,1,1
"GO:0001939","female pronucleus",0.0004441628,0.01510154,0,0,0,1,1,8,0.02458354,0,0,0,0,1,1
"GO:0001940","male pronucleus",0.0003445364,0.01171424,0,0,0,1,1,6,0.01843765,0,0,0,0,1,1
"GO:0002079","inner acrosomal membrane",0.0002919172,0.009925184,0,0,0,1,1,4,0.01229177,0,0,0,0,1,1
"GO:0002080","acrosomal membrane",0.001294657,0.04401833,0,0,0,1,1,25,0.07682355,0,0,0,0,1,1
"GO:0002081","outer acrosomal membrane",0.0002197572,0.007471744,0,0,0,1,1,3,0.009218826,0,0,0,0,1,1
"GO:0002102","podosome",0.002951446,0.1003492,0,0,0,1,1,29,0.08911532,0,0,0,0,1,1
"GO:0002116","semaphorin receptor complex",0.002303526,0.07831988,0,0,0,1,1,7,0.02151059,0,0,0,0,1,1
"GO:0002133","polycystin complex",9.505376e-05,0.003231828,0,0,0,1,1,2,0.006145884,0,0,0,0,1,1
"GO:0002139","stereocilia coupling link",0.0004795979,0.01630633,0,0,0,1,1,3,0.009218826,0,0,0,0,1,1
"GO:0002141","stereocilia ankle link",0.0004157895,0.01413684,0,0,0,1,1,2,0.006145884,0,0,0,0,1,1
"GO:0002142","stereocilia ankle link complex",0.0004033276,0.01371314,0,0,0,1,1,1,0.003072942,0,0,0,0,1,1
"GO:0002169","3-methylcrotonyl-CoA carboxylase complex, mitochondrial",0.0001516124,0.005154821,0,0,0,1,1,2,0.006145884,0,0,0,0,1,1
"GO:0002177","manchette",0.0004882728,0.01660128,0,0,0,1,1,6,0.01843765,0,0,0,0,1,1
"GO:0002178","palmitoyltransferase complex",0.001128662,0.03837451,0,0,0,1,1,11,0.03380236,0,0,0,0,1,1
"GO:0002189","ribose phosphate diphosphokinase complex",0.0003973895,0.01351124,0,0,0,1,1,3,0.009218826,0,0,0,0,1,1
"GO:0002193","MAML1-RBP-Jkappa- ICN1 complex",0.0002916474,0.009916011,0,0,0,1,1,3,0.009218826,0,0,0,0,1,1
"GO:0002199","zona pellucida receptor complex",0.0001651633,0.005615554,0,0,0,1,1,9,0.02765648,0,0,0,0,1,1
"GO:0002944","cyclin K-CDK12 complex",9.690359e-05,0.003294722,0,0,0,1,1,2,0.006145884,0,0,0,0,1,1
"GO:0002945","cyclin K-CDK13 complex",0.0002209136,0.007511063,0,0,0,1,1,2,0.006145884,0,0,0,0,1,1
"GO:0002947","tumor necrosis factor receptor superfamily complex",4.721025e-05,0.001605148,0,0,0,1,1,1,0.003072942,0,0,0,0,1,1
"GO:0005577","fibrinogen complex",0.001015369,0.03452255,0,0,0,1,1,9,0.02765648,0,0,0,0,1,1
"GO:0005579","membrane attack complex",0.0005423753,0.01844076,0,0,0,1,1,7,0.02151059,0,0,0,0,1,1
"GO:0005582","collagen type XV trimer",0.0001018366,0.003462444,0,0,0,1,1,1,0.003072942,0,0,0,0,1,1
"GO:0005583","fibrillar collagen trimer",0.00156152,0.05309167,0,0,0,1,1,12,0.0368753,0,0,0,0,1,1
"GO:0005584","collagen type I trimer",0.000207882,0.007067988,0,0,0,1,1,2,0.006145884,0,0,0,0,1,1
"GO:0005585","collagen type II trimer",4.763592e-05,0.001619621,0,0,0,1,1,1,0.003072942,0,0,0,0,1,1
"GO:0005586","collagen type III trimer",0.0003093111,0.01051658,0,0,0,1,1,1,0.003072942,0,0,0,0,1,1
"GO:0005587","collagen type IV trimer",0.0006609651,0.02247281,0,0,0,1,1,6,0.01843765,0,0,0,0,1,1
"GO:0005588","collagen type V trimer",0.000378585,0.01287189,0,0,0,1,1,3,0.009218826,0,0,0,0,1,1
"GO:0005589","collagen type VI trimer",0.0006543501,0.0222479,0,0,0,1,1,3,0.009218826,0,0,0,0,1,1
"GO:0005590","collagen type VII trimer",1.407168e-05,0.0004784372,0,0,0,1,1,1,0.003072942,0,0,0,0,1,1
"GO:0005591","collagen type VIII trimer",0.0003166842,0.01076726,0,0,0,1,1,1,0.003072942,0,0,0,0,1,1
"GO:0005592","collagen type XI trimer",0.0005420737,0.0184305,0,0,0,1,1,2,0.006145884,0,0,0,0,1,1
"GO:0005593","FACIT collagen trimer",0.0008482698,0.02884117,0,0,0,1,1,6,0.01843765,0,0,0,0,1,1
